"phase","parPri","parPub","trial","rat","phaseNum","nRating","stim","nRat","rat0comp","spq","excInh","ctrlType"
"ph1",5882438,"9csm36ze",2,-50,1,"ph1_1","E",1,-50,50,"Inh","pre. (E & I)"
"ph1",5882438,"9csm36ze",3,-86,1,"ph1_2","I",2,86,50,"Exc","pre. (E & I)"
"ph1",5882438,"9csm36ze",4,2,1,"ph1_2","E",2,2,50,"Inh","pre. (E & I)"
"ph1",5882438,"9csm36ze",5,2,1,"ph1_4","E",4,2,50,"Inh","pre. (E & I)"
"ph1",5882438,"9csm36ze",6,-54,1,"ph1_4","I",4,54,50,"Exc","pre. (E & I)"
"ph1",5882438,"9csm36ze",7,68,1,"ph1_8","E",8,68,50,"Inh","pre. (E & I)"
"ph1",5882438,"9csm36ze",8,-70,1,"ph1_8","I",8,70,50,"Exc","pre. (E & I)"
"ph1",5882405,"9wzqvsy4",1,60,1,"ph1_1","E",1,60,142,"Inh","pre. (E & I)"
"ph1",5882405,"9wzqvsy4",2,62,1,"ph1_1","I",1,-62,142,"Exc","pre. (E & I)"
"ph1",5882405,"9wzqvsy4",3,62,1,"ph1_2","I",2,-62,142,"Exc","pre. (E & I)"
"ph1",5882405,"9wzqvsy4",4,52,1,"ph1_2","E",2,52,142,"Inh","pre. (E & I)"
"ph1",5882405,"9wzqvsy4",5,62,1,"ph1_4","E",4,62,142,"Inh","pre. (E & I)"
"ph1",5882405,"9wzqvsy4",6,56,1,"ph1_4","I",4,-56,142,"Exc","pre. (E & I)"
"ph1",5882405,"9wzqvsy4",7,82,1,"ph1_8","I",8,-82,142,"Exc","pre. (E & I)"
"ph1",5882405,"9wzqvsy4",8,68,1,"ph1_8","E",8,68,142,"Inh","pre. (E & I)"
"ph1",5882363,"wok5gmsp",1,82,1,"ph1_1","E",1,82,143,"Inh","pre. (E & I)"
"ph1",5882363,"wok5gmsp",2,58,1,"ph1_1","I",1,-58,143,"Exc","pre. (E & I)"
"ph1",5882363,"wok5gmsp",3,54,1,"ph1_2","I",2,-54,143,"Exc","pre. (E & I)"
"ph1",5882363,"wok5gmsp",4,58,1,"ph1_2","E",2,58,143,"Inh","pre. (E & I)"
"ph1",5882363,"wok5gmsp",5,42,1,"ph1_4","E",4,42,143,"Inh","pre. (E & I)"
"ph1",5882363,"wok5gmsp",6,54,1,"ph1_4","I",4,-54,143,"Exc","pre. (E & I)"
"ph1",5882363,"wok5gmsp",7,84,1,"ph1_8","E",8,84,143,"Inh","pre. (E & I)"
"ph1",5882363,"wok5gmsp",8,64,1,"ph1_8","I",8,-64,143,"Exc","pre. (E & I)"
"ph1",5882226,"2lomyqop",1,-24,1,"ph1_1","I",1,24,68,"Exc","pre. (E & I)"
"ph1",5882226,"2lomyqop",2,-48,1,"ph1_1","E",1,-48,68,"Inh","pre. (E & I)"
"ph1",5882226,"2lomyqop",3,-32,1,"ph1_2","I",2,32,68,"Exc","pre. (E & I)"
"ph1",5882226,"2lomyqop",4,-52,1,"ph1_2","E",2,-52,68,"Inh","pre. (E & I)"
"ph1",5882226,"2lomyqop",5,96,1,"ph1_4","E",4,96,68,"Inh","pre. (E & I)"
"ph1",5882226,"2lomyqop",6,-36,1,"ph1_4","I",4,36,68,"Exc","pre. (E & I)"
"ph1",5882226,"2lomyqop",7,32,1,"ph1_8","I",8,-32,68,"Exc","pre. (E & I)"
"ph1",5882226,"2lomyqop",8,52,1,"ph1_8","E",8,52,68,"Inh","pre. (E & I)"
"ph1",5882132,"1qp3kwzf",1,70,1,"ph1_1","E",1,70,124,"Inh","pre. (E & I)"
"ph1",5882132,"1qp3kwzf",2,56,1,"ph1_1","I",1,-56,124,"Exc","pre. (E & I)"
"ph1",5882132,"1qp3kwzf",3,60,1,"ph1_2","E",2,60,124,"Inh","pre. (E & I)"
"ph1",5882132,"1qp3kwzf",4,66,1,"ph1_2","I",2,-66,124,"Exc","pre. (E & I)"
"ph1",5882132,"1qp3kwzf",5,50,1,"ph1_4","E",4,50,124,"Inh","pre. (E & I)"
"ph1",5882132,"1qp3kwzf",6,60,1,"ph1_4","I",4,-60,124,"Exc","pre. (E & I)"
"ph1",5882132,"1qp3kwzf",7,50,1,"ph1_8","E",8,50,124,"Inh","pre. (E & I)"
"ph1",5882132,"1qp3kwzf",8,64,1,"ph1_8","I",8,-64,124,"Exc","pre. (E & I)"
"ph1",5882099,"dgwimc1j",1,32,1,"ph1_1","E",1,32,102,"Inh","pre. (E & I)"
"ph1",5882099,"dgwimc1j",2,18,1,"ph1_1","I",1,-18,102,"Exc","pre. (E & I)"
"ph1",5882099,"dgwimc1j",3,14,1,"ph1_2","I",2,-14,102,"Exc","pre. (E & I)"
"ph1",5882099,"dgwimc1j",4,-14,1,"ph1_2","E",2,-14,102,"Inh","pre. (E & I)"
"ph1",5882099,"dgwimc1j",5,36,1,"ph1_4","E",4,36,102,"Inh","pre. (E & I)"
"ph1",5882099,"dgwimc1j",6,32,1,"ph1_4","I",4,-32,102,"Exc","pre. (E & I)"
"ph1",5882099,"dgwimc1j",7,32,1,"ph1_8","I",8,-32,102,"Exc","pre. (E & I)"
"ph1",5882099,"dgwimc1j",8,18,1,"ph1_8","E",8,18,102,"Inh","pre. (E & I)"
"ph1",5882093,"5o133v7g",1,100,1,"ph1_1","E",1,100,77,"Inh","pre. (E & I)"
"ph1",5882093,"5o133v7g",2,-54,1,"ph1_1","I",1,54,77,"Exc","pre. (E & I)"
"ph1",5882093,"5o133v7g",3,100,1,"ph1_2","I",2,-100,77,"Exc","pre. (E & I)"
"ph1",5882093,"5o133v7g",4,64,1,"ph1_2","E",2,64,77,"Inh","pre. (E & I)"
"ph1",5882093,"5o133v7g",5,-30,1,"ph1_4","I",4,30,77,"Exc","pre. (E & I)"
"ph1",5882093,"5o133v7g",6,100,1,"ph1_4","E",4,100,77,"Inh","pre. (E & I)"
"ph1",5882093,"5o133v7g",7,100,1,"ph1_8","E",8,100,77,"Inh","pre. (E & I)"
"ph1",5882093,"5o133v7g",8,18,1,"ph1_8","I",8,-18,77,"Exc","pre. (E & I)"
"ph1",5882028,"gdr4uddi",1,56,1,"ph1_1","I",1,-56,72,"Exc","pre. (E & I)"
"ph1",5882028,"gdr4uddi",2,66,1,"ph1_1","E",1,66,72,"Inh","pre. (E & I)"
"ph1",5882028,"gdr4uddi",3,-42,1,"ph1_2","I",2,42,72,"Exc","pre. (E & I)"
"ph1",5882028,"gdr4uddi",4,60,1,"ph1_2","E",2,60,72,"Inh","pre. (E & I)"
"ph1",5882028,"gdr4uddi",5,94,1,"ph1_4","E",4,94,72,"Inh","pre. (E & I)"
"ph1",5882028,"gdr4uddi",6,-70,1,"ph1_4","I",4,70,72,"Exc","pre. (E & I)"
"ph1",5882028,"gdr4uddi",7,34,1,"ph1_8","I",8,-34,72,"Exc","pre. (E & I)"
"ph1",5882028,"gdr4uddi",8,26,1,"ph1_8","E",8,26,72,"Inh","pre. (E & I)"
"ph1",5882031,"wfzpsyym",1,52,1,"ph1_1","E",1,52,56,"Inh","pre. (E & I)"
"ph1",5882031,"wfzpsyym",2,-20,1,"ph1_1","I",1,20,56,"Exc","pre. (E & I)"
"ph1",5882031,"wfzpsyym",3,100,1,"ph1_2","E",2,100,56,"Inh","pre. (E & I)"
"ph1",5882031,"wfzpsyym",4,-4,1,"ph1_2","I",2,4,56,"Exc","pre. (E & I)"
"ph1",5882031,"wfzpsyym",5,-100,1,"ph1_4","I",4,100,56,"Exc","pre. (E & I)"
"ph1",5882031,"wfzpsyym",6,100,1,"ph1_4","E",4,100,56,"Inh","pre. (E & I)"
"ph1",5882031,"wfzpsyym",7,-100,1,"ph1_8","I",8,100,56,"Exc","pre. (E & I)"
"ph1",5882031,"wfzpsyym",8,98,1,"ph1_8","E",8,98,56,"Inh","pre. (E & I)"
"ph1",5881983,"1t65ftgk",1,54,1,"ph1_1","E",1,54,122,"Inh","pre. (E & I)"
"ph1",5881983,"1t65ftgk",2,78,1,"ph1_1","I",1,-78,122,"Exc","pre. (E & I)"
"ph1",5881983,"1t65ftgk",3,-52,1,"ph1_2","I",2,52,122,"Exc","pre. (E & I)"
"ph1",5881983,"1t65ftgk",4,58,1,"ph1_2","E",2,58,122,"Inh","pre. (E & I)"
"ph1",5881983,"1t65ftgk",5,-48,1,"ph1_4","E",4,-48,122,"Inh","pre. (E & I)"
"ph1",5881983,"1t65ftgk",6,28,1,"ph1_4","I",4,-28,122,"Exc","pre. (E & I)"
"ph1",5881983,"1t65ftgk",7,18,1,"ph1_8","E",8,18,122,"Inh","pre. (E & I)"
"ph1",5881983,"1t65ftgk",8,42,1,"ph1_8","I",8,-42,122,"Exc","pre. (E & I)"
"ph1",5881958,"p70fpcqh",1,-40,1,"ph1_1","E",1,-40,126,"Inh","pre. (E & I)"
"ph1",5881958,"p70fpcqh",2,72,1,"ph1_1","I",1,-72,126,"Exc","pre. (E & I)"
"ph1",5881958,"p70fpcqh",3,-32,1,"ph1_2","E",2,-32,126,"Inh","pre. (E & I)"
"ph1",5881958,"p70fpcqh",4,62,1,"ph1_2","I",2,-62,126,"Exc","pre. (E & I)"
"ph1",5881958,"p70fpcqh",5,54,1,"ph1_4","I",4,-54,126,"Exc","pre. (E & I)"
"ph1",5881958,"p70fpcqh",6,46,1,"ph1_4","E",4,46,126,"Inh","pre. (E & I)"
"ph1",5881958,"p70fpcqh",7,-28,1,"ph1_8","E",8,-28,126,"Inh","pre. (E & I)"
"ph1",5881958,"p70fpcqh",8,48,1,"ph1_8","I",8,-48,126,"Exc","pre. (E & I)"
"ph1",5881968,"ytn30eiw",1,82,1,"ph1_1","E",1,82,105,"Inh","pre. (E & I)"
"ph1",5881968,"ytn30eiw",2,84,1,"ph1_1","I",1,-84,105,"Exc","pre. (E & I)"
"ph1",5881968,"ytn30eiw",3,74,1,"ph1_2","I",2,-74,105,"Exc","pre. (E & I)"
"ph1",5881968,"ytn30eiw",4,64,1,"ph1_2","E",2,64,105,"Inh","pre. (E & I)"
"ph1",5881968,"ytn30eiw",5,74,1,"ph1_4","I",4,-74,105,"Exc","pre. (E & I)"
"ph1",5881968,"ytn30eiw",6,36,1,"ph1_4","E",4,36,105,"Inh","pre. (E & I)"
"ph1",5881968,"ytn30eiw",7,70,1,"ph1_8","E",8,70,105,"Inh","pre. (E & I)"
"ph1",5881968,"ytn30eiw",8,92,1,"ph1_8","I",8,-92,105,"Exc","pre. (E & I)"
"ph1",5881936,"anm39uka",1,-46,1,"ph1_1","I",1,46,104,"Exc","pre. (E & I)"
"ph1",5881936,"anm39uka",2,-52,1,"ph1_1","E",1,-52,104,"Inh","pre. (E & I)"
"ph1",5881936,"anm39uka",3,-42,1,"ph1_2","E",2,-42,104,"Inh","pre. (E & I)"
"ph1",5881936,"anm39uka",4,32,1,"ph1_2","I",2,-32,104,"Exc","pre. (E & I)"
"ph1",5881936,"anm39uka",5,0,1,"ph1_4","I",4,0,104,"Exc","pre. (E & I)"
"ph1",5881936,"anm39uka",6,-68,1,"ph1_4","E",4,-68,104,"Inh","pre. (E & I)"
"ph1",5881936,"anm39uka",7,20,1,"ph1_8","E",8,20,104,"Inh","pre. (E & I)"
"ph1",5881936,"anm39uka",8,-14,1,"ph1_8","I",8,14,104,"Exc","pre. (E & I)"
"ph1",5882591,"fxwygy0n",1,72,1,"ph1_1","E",1,72,136,"Inh","pre. (E & I)"
"ph1",5882591,"fxwygy0n",2,68,1,"ph1_1","I",1,-68,136,"Exc","pre. (E & I)"
"ph1",5882591,"fxwygy0n",3,62,1,"ph1_2","I",2,-62,136,"Exc","pre. (E & I)"
"ph1",5882591,"fxwygy0n",4,84,1,"ph1_2","E",2,84,136,"Inh","pre. (E & I)"
"ph1",5882591,"fxwygy0n",5,74,1,"ph1_4","I",4,-74,136,"Exc","pre. (E & I)"
"ph1",5882591,"fxwygy0n",6,46,1,"ph1_4","E",4,46,136,"Inh","pre. (E & I)"
"ph1",5882591,"fxwygy0n",7,94,1,"ph1_8","I",8,-94,136,"Exc","pre. (E & I)"
"ph1",5882591,"fxwygy0n",8,80,1,"ph1_8","E",8,80,136,"Inh","pre. (E & I)"
"ph1",5885025,"5v3dj5yg",1,-36,1,"ph1_1","I",1,36,67,"Exc","pre. (E & I)"
"ph1",5885025,"5v3dj5yg",2,-40,1,"ph1_1","E",1,-40,67,"Inh","pre. (E & I)"
"ph1",5885025,"5v3dj5yg",3,28,1,"ph1_2","E",2,28,67,"Inh","pre. (E & I)"
"ph1",5885025,"5v3dj5yg",4,-48,1,"ph1_2","I",2,48,67,"Exc","pre. (E & I)"
"ph1",5885025,"5v3dj5yg",5,42,1,"ph1_4","E",4,42,67,"Inh","pre. (E & I)"
"ph1",5885025,"5v3dj5yg",6,-8,1,"ph1_4","I",4,8,67,"Exc","pre. (E & I)"
"ph1",5885025,"5v3dj5yg",7,8,1,"ph1_8","I",8,-8,67,"Exc","pre. (E & I)"
"ph1",5885025,"5v3dj5yg",8,36,1,"ph1_8","E",8,36,67,"Inh","pre. (E & I)"
"ph1",5885028,"gsmywtc1",1,-64,1,"ph1_1","I",1,64,73,"Exc","pre. (E & I)"
"ph1",5885028,"gsmywtc1",2,42,1,"ph1_1","E",1,42,73,"Inh","pre. (E & I)"
"ph1",5885028,"gsmywtc1",3,-66,1,"ph1_2","I",2,66,73,"Exc","pre. (E & I)"
"ph1",5885028,"gsmywtc1",4,50,1,"ph1_2","E",2,50,73,"Inh","pre. (E & I)"
"ph1",5885028,"gsmywtc1",5,60,1,"ph1_4","E",4,60,73,"Inh","pre. (E & I)"
"ph1",5885028,"gsmywtc1",6,-62,1,"ph1_4","I",4,62,73,"Exc","pre. (E & I)"
"ph1",5885028,"gsmywtc1",7,-70,1,"ph1_8","I",8,70,73,"Exc","pre. (E & I)"
"ph1",5885028,"gsmywtc1",8,66,1,"ph1_8","E",8,66,73,"Inh","pre. (E & I)"
"ph1",5885067,"ig0gmazt",1,-54,1,"ph1_1","I",1,54,67,"Exc","pre. (E & I)"
"ph1",5885067,"ig0gmazt",2,0,1,"ph1_1","E",1,0,67,"Inh","pre. (E & I)"
"ph1",5885067,"ig0gmazt",3,-54,1,"ph1_2","I",2,54,67,"Exc","pre. (E & I)"
"ph1",5885067,"ig0gmazt",4,-2,1,"ph1_2","E",2,-2,67,"Inh","pre. (E & I)"
"ph1",5885067,"ig0gmazt",5,-2,1,"ph1_4","E",4,-2,67,"Inh","pre. (E & I)"
"ph1",5885067,"ig0gmazt",6,32,1,"ph1_4","I",4,-32,67,"Exc","pre. (E & I)"
"ph1",5885067,"ig0gmazt",7,100,1,"ph1_8","E",8,100,67,"Inh","pre. (E & I)"
"ph1",5885067,"ig0gmazt",8,-66,1,"ph1_8","I",8,66,67,"Exc","pre. (E & I)"
"ph1",5885119,"tjcaxww4",1,48,1,"ph1_1","E",1,48,102,"Inh","pre. (E & I)"
"ph1",5885119,"tjcaxww4",2,-46,1,"ph1_1","I",1,46,102,"Exc","pre. (E & I)"
"ph1",5885119,"tjcaxww4",3,2,1,"ph1_2","I",2,-2,102,"Exc","pre. (E & I)"
"ph1",5885119,"tjcaxww4",4,28,1,"ph1_2","E",2,28,102,"Inh","pre. (E & I)"
"ph1",5885119,"tjcaxww4",5,0,1,"ph1_4","I",4,0,102,"Exc","pre. (E & I)"
"ph1",5885119,"tjcaxww4",6,46,1,"ph1_4","E",4,46,102,"Inh","pre. (E & I)"
"ph1",5885119,"tjcaxww4",7,50,1,"ph1_8","E",8,50,102,"Inh","pre. (E & I)"
"ph1",5885119,"tjcaxww4",8,0,1,"ph1_8","I",8,0,102,"Exc","pre. (E & I)"
"ph1",5885108,"x4offhfd",1,-20,1,"ph1_1","I",1,20,76,"Exc","pre. (E & I)"
"ph1",5885108,"x4offhfd",2,24,1,"ph1_1","E",1,24,76,"Inh","pre. (E & I)"
"ph1",5885108,"x4offhfd",3,18,1,"ph1_2","I",2,-18,76,"Exc","pre. (E & I)"
"ph1",5885108,"x4offhfd",4,-24,1,"ph1_2","E",2,-24,76,"Inh","pre. (E & I)"
"ph1",5885108,"x4offhfd",5,20,1,"ph1_4","E",4,20,76,"Inh","pre. (E & I)"
"ph1",5885108,"x4offhfd",6,-28,1,"ph1_4","I",4,28,76,"Exc","pre. (E & I)"
"ph1",5885108,"x4offhfd",7,-76,1,"ph1_8","I",8,76,76,"Exc","pre. (E & I)"
"ph1",5885108,"x4offhfd",8,34,1,"ph1_8","E",8,34,76,"Inh","pre. (E & I)"
"ph1",5885145,"gecnqsch",1,48,1,"ph1_1","I",1,-48,129,"Exc","pre. (E & I)"
"ph1",5885145,"gecnqsch",2,80,1,"ph1_1","E",1,80,129,"Inh","pre. (E & I)"
"ph1",5885145,"gecnqsch",3,52,1,"ph1_2","E",2,52,129,"Inh","pre. (E & I)"
"ph1",5885145,"gecnqsch",4,52,1,"ph1_2","I",2,-52,129,"Exc","pre. (E & I)"
"ph1",5885145,"gecnqsch",5,62,1,"ph1_4","I",4,-62,129,"Exc","pre. (E & I)"
"ph1",5885145,"gecnqsch",6,34,1,"ph1_4","E",4,34,129,"Inh","pre. (E & I)"
"ph1",5885145,"gecnqsch",7,50,1,"ph1_8","I",8,-50,129,"Exc","pre. (E & I)"
"ph1",5885145,"gecnqsch",8,16,1,"ph1_8","E",8,16,129,"Inh","pre. (E & I)"
"ph1",5885279,"5baaynnz",1,42,1,"ph1_1","I",1,-42,143,"Exc","pre. (E & I)"
"ph1",5885279,"5baaynnz",2,54,1,"ph1_1","E",1,54,143,"Inh","pre. (E & I)"
"ph1",5885279,"5baaynnz",3,58,1,"ph1_2","E",2,58,143,"Inh","pre. (E & I)"
"ph1",5885279,"5baaynnz",4,70,1,"ph1_2","I",2,-70,143,"Exc","pre. (E & I)"
"ph1",5885279,"5baaynnz",5,72,1,"ph1_4","E",4,72,143,"Inh","pre. (E & I)"
"ph1",5885279,"5baaynnz",6,82,1,"ph1_4","I",4,-82,143,"Exc","pre. (E & I)"
"ph1",5885279,"5baaynnz",7,78,1,"ph1_8","E",8,78,143,"Inh","pre. (E & I)"
"ph1",5885279,"5baaynnz",8,56,1,"ph1_8","I",8,-56,143,"Exc","pre. (E & I)"
"ph1",5885402,"j87aonw5",1,-54,1,"ph1_1","E",1,-54,66,"Inh","pre. (E & I)"
"ph1",5885402,"j87aonw5",2,38,1,"ph1_1","I",1,-38,66,"Exc","pre. (E & I)"
"ph1",5885402,"j87aonw5",3,-22,1,"ph1_2","E",2,-22,66,"Inh","pre. (E & I)"
"ph1",5885402,"j87aonw5",4,22,1,"ph1_2","I",2,-22,66,"Exc","pre. (E & I)"
"ph1",5885402,"j87aonw5",5,-22,1,"ph1_4","E",4,-22,66,"Inh","pre. (E & I)"
"ph1",5885402,"j87aonw5",6,38,1,"ph1_4","I",4,-38,66,"Exc","pre. (E & I)"
"ph1",5885402,"j87aonw5",7,16,1,"ph1_8","I",8,-16,66,"Exc","pre. (E & I)"
"ph1",5885402,"j87aonw5",8,30,1,"ph1_8","E",8,30,66,"Inh","pre. (E & I)"
"ph1",5885436,"qahk3mvl",1,-38,1,"ph1_1","I",1,38,67,"Exc","pre. (E & I)"
"ph1",5885436,"qahk3mvl",2,-12,1,"ph1_1","E",1,-12,67,"Inh","pre. (E & I)"
"ph1",5885436,"qahk3mvl",3,-50,1,"ph1_2","I",2,50,67,"Exc","pre. (E & I)"
"ph1",5885436,"qahk3mvl",4,-32,1,"ph1_2","E",2,-32,67,"Inh","pre. (E & I)"
"ph1",5885436,"qahk3mvl",5,-8,1,"ph1_4","E",4,-8,67,"Inh","pre. (E & I)"
"ph1",5885436,"qahk3mvl",6,46,1,"ph1_4","I",4,-46,67,"Exc","pre. (E & I)"
"ph1",5885436,"qahk3mvl",7,30,1,"ph1_8","I",8,-30,67,"Exc","pre. (E & I)"
"ph1",5885436,"qahk3mvl",8,-12,1,"ph1_8","E",8,-12,67,"Inh","pre. (E & I)"
"ph1",5885796,"12t56anf",1,50,1,"ph1_1","E",1,50,39,"Inh","pre. (E & I)"
"ph1",5885796,"12t56anf",2,34,1,"ph1_1","I",1,-34,39,"Exc","pre. (E & I)"
"ph1",5885796,"12t56anf",3,42,1,"ph1_2","E",2,42,39,"Inh","pre. (E & I)"
"ph1",5885796,"12t56anf",4,20,1,"ph1_2","I",2,-20,39,"Exc","pre. (E & I)"
"ph1",5885796,"12t56anf",5,14,1,"ph1_4","E",4,14,39,"Inh","pre. (E & I)"
"ph1",5885796,"12t56anf",6,22,1,"ph1_4","I",4,-22,39,"Exc","pre. (E & I)"
"ph1",5885796,"12t56anf",7,-18,1,"ph1_8","E",8,-18,39,"Inh","pre. (E & I)"
"ph1",5885796,"12t56anf",8,16,1,"ph1_8","I",8,-16,39,"Exc","pre. (E & I)"
"ph1",5885519,"h70le5um",1,60,1,"ph1_1","E",1,60,88,"Inh","pre. (E & I)"
"ph1",5885519,"h70le5um",2,0,1,"ph1_1","I",1,0,88,"Exc","pre. (E & I)"
"ph1",5885519,"h70le5um",3,-48,1,"ph1_2","I",2,48,88,"Exc","pre. (E & I)"
"ph1",5885519,"h70le5um",4,58,1,"ph1_2","E",2,58,88,"Inh","pre. (E & I)"
"ph1",5885519,"h70le5um",5,32,1,"ph1_4","I",4,-32,88,"Exc","pre. (E & I)"
"ph1",5885519,"h70le5um",6,18,1,"ph1_4","E",4,18,88,"Inh","pre. (E & I)"
"ph1",5885519,"h70le5um",7,-38,1,"ph1_8","I",8,38,88,"Exc","pre. (E & I)"
"ph1",5885519,"h70le5um",8,100,1,"ph1_8","E",8,100,88,"Inh","pre. (E & I)"
"ph1",5885384,"mgz0sqxg",1,26,1,"ph1_1","E",1,26,60,"Inh","pre. (E & I)"
"ph1",5885384,"mgz0sqxg",2,-20,1,"ph1_1","I",1,20,60,"Exc","pre. (E & I)"
"ph1",5885384,"mgz0sqxg",3,52,1,"ph1_2","I",2,-52,60,"Exc","pre. (E & I)"
"ph1",5885384,"mgz0sqxg",4,18,1,"ph1_2","E",2,18,60,"Inh","pre. (E & I)"
"ph1",5885384,"mgz0sqxg",5,34,1,"ph1_4","I",4,-34,60,"Exc","pre. (E & I)"
"ph1",5885384,"mgz0sqxg",6,-22,1,"ph1_4","E",4,-22,60,"Inh","pre. (E & I)"
"ph1",5885384,"mgz0sqxg",7,34,1,"ph1_8","I",8,-34,60,"Exc","pre. (E & I)"
"ph1",5885384,"mgz0sqxg",8,-30,1,"ph1_8","E",8,-30,60,"Inh","pre. (E & I)"
"ph1",5885358,"xqe2wrk2",1,0,1,"ph1_1","E",1,0,55,"Inh","pre. (E & I)"
"ph1",5885358,"xqe2wrk2",2,0,1,"ph1_1","I",1,0,55,"Exc","pre. (E & I)"
"ph1",5885358,"xqe2wrk2",3,-24,1,"ph1_2","I",2,24,55,"Exc","pre. (E & I)"
"ph1",5885358,"xqe2wrk2",4,0,1,"ph1_2","E",2,0,55,"Inh","pre. (E & I)"
"ph1",5885358,"xqe2wrk2",5,42,1,"ph1_4","E",4,42,55,"Inh","pre. (E & I)"
"ph1",5885358,"xqe2wrk2",6,-48,1,"ph1_4","I",4,48,55,"Exc","pre. (E & I)"
"ph1",5885358,"xqe2wrk2",7,-58,1,"ph1_8","I",8,58,55,"Exc","pre. (E & I)"
"ph1",5885358,"xqe2wrk2",8,44,1,"ph1_8","E",8,44,55,"Inh","pre. (E & I)"
"ph1",5885350,"hnp0nld4",1,-20,1,"ph1_1","E",1,-20,67,"Inh","pre. (E & I)"
"ph1",5885350,"hnp0nld4",2,-42,1,"ph1_1","I",1,42,67,"Exc","pre. (E & I)"
"ph1",5885350,"hnp0nld4",3,-8,1,"ph1_2","E",2,-8,67,"Inh","pre. (E & I)"
"ph1",5885350,"hnp0nld4",4,10,1,"ph1_2","I",2,-10,67,"Exc","pre. (E & I)"
"ph1",5885350,"hnp0nld4",5,40,1,"ph1_4","E",4,40,67,"Inh","pre. (E & I)"
"ph1",5885350,"hnp0nld4",6,-8,1,"ph1_4","I",4,8,67,"Exc","pre. (E & I)"
"ph1",5885350,"hnp0nld4",7,-16,1,"ph1_8","I",8,16,67,"Exc","pre. (E & I)"
"ph1",5885350,"hnp0nld4",8,20,1,"ph1_8","E",8,20,67,"Inh","pre. (E & I)"
"ph1",5885294,"2c4wg0u5",1,22,1,"ph1_1","E",1,22,64,"Inh","pre. (E & I)"
"ph1",5885294,"2c4wg0u5",2,40,1,"ph1_1","I",1,-40,64,"Exc","pre. (E & I)"
"ph1",5885294,"2c4wg0u5",3,0,1,"ph1_2","E",2,0,64,"Inh","pre. (E & I)"
"ph1",5885294,"2c4wg0u5",4,-18,1,"ph1_2","I",2,18,64,"Exc","pre. (E & I)"
"ph1",5885294,"2c4wg0u5",5,-22,1,"ph1_4","I",4,22,64,"Exc","pre. (E & I)"
"ph1",5885294,"2c4wg0u5",6,40,1,"ph1_4","E",4,40,64,"Inh","pre. (E & I)"
"ph1",5885294,"2c4wg0u5",7,-56,1,"ph1_8","I",8,56,64,"Exc","pre. (E & I)"
"ph1",5885294,"2c4wg0u5",8,80,1,"ph1_8","E",8,80,64,"Inh","pre. (E & I)"
"ph1",5885172,"5b01uamo",1,88,1,"ph1_1","I",1,-88,137,"Exc","pre. (E & I)"
"ph1",5885172,"5b01uamo",2,64,1,"ph1_1","E",1,64,137,"Inh","pre. (E & I)"
"ph1",5885172,"5b01uamo",3,80,1,"ph1_2","I",2,-80,137,"Exc","pre. (E & I)"
"ph1",5885172,"5b01uamo",4,70,1,"ph1_2","E",2,70,137,"Inh","pre. (E & I)"
"ph1",5885172,"5b01uamo",5,94,1,"ph1_4","I",4,-94,137,"Exc","pre. (E & I)"
"ph1",5885172,"5b01uamo",6,72,1,"ph1_4","E",4,72,137,"Inh","pre. (E & I)"
"ph1",5885172,"5b01uamo",7,90,1,"ph1_8","E",8,90,137,"Inh","pre. (E & I)"
"ph1",5885172,"5b01uamo",8,52,1,"ph1_8","I",8,-52,137,"Exc","pre. (E & I)"
"ph1",5885173,"xuklcnee",1,-16,1,"ph1_1","E",1,-16,144,"Inh","pre. (E & I)"
"ph1",5885173,"xuklcnee",2,16,1,"ph1_1","I",1,-16,144,"Exc","pre. (E & I)"
"ph1",5885173,"xuklcnee",3,-32,1,"ph1_2","I",2,32,144,"Exc","pre. (E & I)"
"ph1",5885173,"xuklcnee",4,36,1,"ph1_2","E",2,36,144,"Inh","pre. (E & I)"
"ph1",5885173,"xuklcnee",5,-24,1,"ph1_4","E",4,-24,144,"Inh","pre. (E & I)"
"ph1",5885173,"xuklcnee",6,44,1,"ph1_4","I",4,-44,144,"Exc","pre. (E & I)"
"ph1",5885173,"xuklcnee",7,-18,1,"ph1_8","E",8,-18,144,"Inh","pre. (E & I)"
"ph1",5885173,"xuklcnee",8,28,1,"ph1_8","I",8,-28,144,"Exc","pre. (E & I)"
"ph1",5885167,"fz4984lk",1,-44,1,"ph1_1","I",1,44,78,"Exc","pre. (E & I)"
"ph1",5885167,"fz4984lk",2,-32,1,"ph1_1","E",1,-32,78,"Inh","pre. (E & I)"
"ph1",5885167,"fz4984lk",3,-54,1,"ph1_2","E",2,-54,78,"Inh","pre. (E & I)"
"ph1",5885167,"fz4984lk",4,-40,1,"ph1_2","I",2,40,78,"Exc","pre. (E & I)"
"ph1",5885167,"fz4984lk",5,-60,1,"ph1_4","E",4,-60,78,"Inh","pre. (E & I)"
"ph1",5885167,"fz4984lk",6,-34,1,"ph1_4","I",4,34,78,"Exc","pre. (E & I)"
"ph1",5885167,"fz4984lk",7,-56,1,"ph1_8","E",8,-56,78,"Inh","pre. (E & I)"
"ph1",5885167,"fz4984lk",8,-28,1,"ph1_8","I",8,28,78,"Exc","pre. (E & I)"
"ph1",5885102,"lr9p3nik",1,30,1,"ph1_1","E",1,30,141,"Inh","pre. (E & I)"
